task-id|run-number|rawfile-number
56 4335 6
56 4335 7
56 4335 8
56 4335 9
57 4337 0
57 4337 1
57 4337 2
57 4337 3
57 4337 4
57 4337 5
57 4337 6
57 4337 7
57 4337 8
57 4338 0
57 4338 1
57 4338 2
57 4338 3
57 4338 4
57 4338 5
57 4338 6
57 4338 7
57 4338 8
58 4340 0
58 4340 1
58 4340 2
58 4340 3
58 4340 4
58 4340 5
58 4340 6
58 4340 7
58 4340 8
58 4341 0
58 4341 1
58 4341 2
58 4341 3
58 4341 4
58 4341 5
58 4341 6
58 4341 7
58 4341 8
59 4343 0
59 4343 1
59 4343 2
59 4343 3
59 4343 4
59 4343 5
59 4343 6
59 4343 7
59 4343 8
59 4343 9
59 4344 0
59 4344 1
59 4344 2
59 4344 3
59 4344 4
59 4344 5
59 4344 6
59 4344 7
59 4344 8
59 4344 9
60 4346 0
60 4346 1
60 4346 2
60 4346 3
60 4346 4
60 4346 5
60 4346 6
60 4346 7
60 4346 8
60 4346 9
60 4347 0
60 4347 1
60 4348 0
60 4349 0
61 4351 0
61 4353 0
61 4353 1
61 4354 0
61 4354 1
61 4354 2
61 4354 3
61 4355 0
61 4356 0
61 4358 0
61 4358 1
61 4359 0
61 4359 1
61 4359 2
61 4359 3
61 4359 4
61 4359 5
61 4359 6
61 4359 7
61 4359 8
62 4361 0
62 4361 1
62 4361 2
62 4361 3
62 4361 4
62 4361 5
62 4361 6
62 4361 7
62 4361 8
62 4361 9
62 4362 0
62 4362 1
62 4362 2
62 4362 3
62 4362 4
62 4362 5
62 4362 6
62 4362 7
62 4362 8
63 4364 0
63 4365 0
63 4366 0
63 4367 0
63 4368 0
63 4368 1
63 4368 2
63 4368 3
63 4368 4
63 4368 5
63 4368 6
63 4368 7
63 4368 8
63 4368 9
63 4368 10
63 4368 11
63 4368 12
63 4368 13
63 4368 14
63 4368 15
63 4368 16
63 4368 17
63 4368 18
63 4368 19
63 4368 20
63 4368 21
63 4368 22
63 4369 0
63 4369 1
63 4369 2
63 4369 3
63 4369 4
63 4369 5
63 4369 6
63 4369 7
63 4369 8
63 4369 9
63 4369 10
63 4369 11
63 4369 12
63 4369 13
63 4369 14
63 4369 15
63 4369 16
63 4369 17
63 4369 18
63 4369 19
63 4369 20
63 4370 0
63 4371 0
63 4371 1
63 4371 2
63 4371 3
63 4371 4
63 4371 5
63 4371 6
63 4372 0
63 4372 1
64 4374 0
64 4374 1
64 4374 2
64 4374 3
64 4374 4
64 4374 5
64 4374 6
64 4374 7
64 4374 8
64 4374 9
64 4374 10
64 4374 11
64 4375 0
64 4375 1
64 4375 2
64 4375 3
64 4375 4
64 4375 5
64 4375 6
64 4375 7
64 4375 8
65 4377 0
65 4377 1
65 4377 2
65 4377 3
65 4377 4
65 4377 5
65 4377 6
65 4377 7
65 4377 8
65 4378 0
65 4378 1
65 4378 2
65 4378 3
65 4378 4
65 4378 5
65 4378 6
65 4378 7
65 4378 8
65 4378 9
66 4380 0
66 4380 1
66 4380 2
66 4380 3
66 4380 4
66 4380 5
66 4380 6
66 4380 7
66 4380 8
66 4380 9
66 4380 10
66 4380 11
66 4381 0
66 4381 1
66 4381 2
66 4381 3
66 4381 4
66 4381 5
66 4381 6
66 4381 7
66 4381 8
67 4383 0
67 4383 1
67 4383 2
67 4383 3
67 4383 4
67 4383 5
67 4383 6
67 4383 7
67 4383 8
67 4383 9
67 4383 10
67 4383 11
67 4383 12
67 4383 13
68 4385 0
68 4385 1
68 4385 2
68 4385 3
68 4385 4
68 4385 5
68 4385 6
68 4385 7
68 4385 8
68 4386 0
68 4386 1
68 4386 2
68 4386 3
68 4386 4
68 4386 5
68 4386 6
68 4386 7
68 4386 8
69 4388 0
69 4388 1
69 4388 2
69 4388 3
69 4388 4
69 4388 5
69 4388 6
69 4388 7
69 4388 8
69 4388 9
69 4389 0
69 4389 1
69 4389 2
69 4389 3
69 4389 4
69 4389 5
69 4389 6
69 4389 7
69 4389 8
69 4389 9
70 4391 0
70 4391 1
70 4391 2
70 4391 3
70 4391 4
70 4391 5
70 4391 6
70 4391 7
70 4391 8
70 4391 9
