run_number,timestamp,run_type,target_type,comment,deadtime_fraction,total_events,run_time_seconds,beam_energy_MeV,beam_current_uA,momentum_RHRS_MeV,momentum_LHRS_MeV
4601,2019-03-04T11:09:25,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02685,3154513,3427.98,2221.51,34.5426,1000.00,1000.00
4600,2019-03-04T10:11:17,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.01044,1410784,4029.42,2221.56,1.75907,1000.00,1000.00
4599,2019-03-04T09:02:28,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02955,186214,174.18,2221.36,28.2604,1000.00,1000.00
4596,2019-03-04T08:50:39,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",1.00000,3,96.96,2221.56,0.0558974,1000.00,1000.00
4591,2019-03-04T07:58:58,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.00000,0,131.34,2221.33,34.9843,1000.00,1000.00
4590,2019-03-04T07:53:14,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",1.00000,0,51.24,2221.36,34.4014,1000.00,1000.00
4589,2019-03-04T07:48:47,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",1.00000,0,9.90,2221.41,34.4368,1000.00,1000.00
4586,2019-03-04T07:29:30,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.00000,0,674.88,2221.39,34.4944,1000.00,1000.00
4585,2019-03-04T06:16:29,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.00000,53,1307.76,2221.56,0.0557968,1000.00,1000.00
4584,2019-03-04T05:53:20,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03255,3005735,2681.52,2221.39,34.4587,1000.00,1000.00
4583,2019-03-04T05:07:43,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.01607,3271117,5807.88,2221.34,34.2543,1000.00,1000.00
4582,2019-03-04T03:29:54,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03340,3000474,2605.50,2221.37,0.0560354,1000.00,1000.00
4581,2019-03-04T02:45:25,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03366,3176686,2743.44,2221.37,34.3011,1000.00,1000.00
4580,2019-03-04T01:55:49,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02892,3096264,3101.10,2221.33,33.9595,1000.00,1000.00
4579,2019-03-04T01:03:10,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02072,3008929,4139.22,2221.56,0.0561804,1000.00,1000.00
4578,2019-03-03T23:53:15,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02684,3012498,3304.08,2221.38,34.3996,1000.00,1000.00
4577,2019-03-03T22:56:57,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02318,3006706,3705.00,2221.3,34.0839,1000.00,1000.00
4576,2019-03-03T21:52:50,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",1.00000,67801,48.48,2221.35,34.0962,1000.00,1000.00
4575,2019-03-03T21:49:49,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02994,770651,759.12,2221.31,34.1483,1000.00,1000.00
4574,2019-03-03T21:35:21,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02110,3001981,4144.02,2221.37,34.0739,1000.00,1000.00
4573,2019-03-03T20:25:21,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02127,3010371,4054.92,2221.37,34.2042,1000.00,1000.00
4572,2019-03-03T19:16:32,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03275,3006401,2653.92,2221.37,34.2656,1000.00,1000.00
4571,2019-03-03T18:31:20,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02951,3004171,2926.26,2221.32,34.0713,1000.00,1000.00
4570,2019-03-03T17:41:16,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02548,3003548,3374.52,2221.36,34.0893,1000.00,1000.00
4569,2019-03-03T16:43:57,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02872,3003869,3010.56,2221.56,0.0560562,1000.00,1000.00
4568,2019-03-03T15:52:42,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03008,3005176,2875.08,2221.36,34.3291,1000.00,1000.00
4567,2019-03-03T15:03:51,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03439,2999750,2529.00,2221.35,34.1029,1000.00,1000.00
4566,2019-03-03T14:20:47,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03555,3001388,2551.50,2221.35,34.6547,1000.00,1000.00
4565,2019-03-03T13:37:02,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03198,2963183,2675.34,2221.4,33.6927,1000.00,1000.00
4564,2019-03-03T12:51:21,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03028,3001048,2852.04,2221.34,34.4257,1000.00,1000.00
4563,2019-03-03T12:02:51,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03439,3021642,2557.44,2221.37,34.3918,1000.00,1000.00
4562,2019-03-03T11:18:39,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03245,3003027,2689.02,2221.32,34.2806,1000.00,1000.00
4561,2019-03-03T10:32:43,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02206,2996750,3882.24,2221.37,34.2286,1000.00,1000.00
4560,2019-03-03T09:27:00,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02627,2917865,3217.38,2221.39,34.2213,1000.00,1000.00
4559,2019-03-03T08:32:19,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03132,3002697,2754.72,2221.56,0.0559706,1000.00,1000.00
4558,2019-03-03T07:45:29,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02369,3004691,3652.62,2221.37,34.3863,1000.00,1000.00
4557,2019-03-03T06:43:48,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02302,3005690,3809.40,2221.34,34.4657,1000.00,1000.00
4556,2019-03-03T05:39:22,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02992,3013693,2964.18,2221.36,33.9951,1000.00,1000.00
4555,2019-03-03T04:49:03,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02700,3014209,3232.38,2221.38,34.4164,1000.00,1000.00
4554,2019-03-03T03:54:00,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02407,3159548,3781.02,2221.37,33.7005,1000.00,1000.00
4553,2019-03-03T02:49:54,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02967,3244747,3175.26,2221.32,34.4134,1000.00,1000.00
4552,2019-03-03T01:52:24,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.00545,792342,4403.52,2221.56,0.0560199,1000.00,1000.00
4551,2019-03-03T00:37:38,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02049,3011875,4249.14,2221.37,34.4087,1000.00,1000.00
4550,2019-03-02T23:25:39,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.02812,3003731,3085.14,2221.56,0.0560136,1000.00,1000.00
4549,2019-03-02T22:33:16,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03125,3004027,2761.08,2221.35,34.1569,1000.00,1000.00
4548,2019-03-02T21:46:10,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.03558,3017838,2458.74,2221.33,34.3497,1000.00,1000.00
4547,2019-03-02T21:04:21,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA",0.01619,3141766,5530.74,2221.3,34.2414,1000.00,1000.00
4546,2019-03-02T19:04:30,SciFi,HOME,"SciFi cosmics run with ps1=1 ps2=ps3=ps4=ps5=ps6=ps7=0, HV = 725V for SciFi, left SciFi",0.00056,5931,1320.60,2221.56,0.055822,1000.00,1000.00
4546,2019-03-02T18:47:15,SciFi,HOME,"SciFi cosmics run with ps1=1 ps2=ps3=ps4=ps5=ps6=ps7=0, HV = 725V for SciFi, left SciFi",0.00056,5931,337.86,2221.56,0.055913,1000.00,1000.00
4545,2019-03-02T17:33:53,SciFi,Tungsten 2.8%,"SciFi cosmics run with ps1=1 ps7=1, HV = 725V for SciFi, left SciFi",0.05008,199874,7798.14,2220.76,0.05579,1000.00,1000.00
4544,2019-03-02T14:44:44,SciFi,Tungsten 2.8%,"SciFi cosmics run with ps1=1 ps7=1, HV = 725V for SciFi, left SciFi",0.05295,127206,4682.28,2220.76,0.0557772,1000.00,1000.00
4543,2019-03-02T13:25:36,SciFi,Tungsten 2.8%,"SciFi cosmics run with ps1=1, HV = 725V for SciFi, left SciFi",0.00963,6419,1299.90,2220.76,0.0558302,1000.00,1000.00
4542,2019-03-02T12:52:41,SciFi,Tungsten 2.8%,"SciFi cosmics run with ps7=1, HV = 725V for SciFi, left SciFi",0.04577,36326,1547.04,2220.76,0.0557577,1000.00,1000.00
4541,2019-03-02T12:25:44,SciFi,Tungsten 2.8%,"SciFi cosmics run with ps7=1, HV = 725V for SciFi, left SciFi",0.04664,91135,3809.58,2220.76,0.0556824,1000.00,1000.00
4540,2019-03-02T11:20:01,SciFi,Tungsten 2.8%,"SciFi cosmics run with ps7=1, adjusted latency for ps7 trigger, HV = 725V for SciFi",0.05074,88295,3610.74,2220.76,0.055752,1000.00,1000.00
4539,2019-03-02T10:02:23,SciFi,Tungsten 2.8%,"SciFi cosmics run with ps7=1, adjusted latency for ps7 trigger, HV = 725V for SciFi",0.05230,81395,3229.08,2220.76,0.0557971,1000.00,1000.00
4538,2019-03-02T09:04:28,Cosmics,Tungsten 2.8%,"ps1=ps4=1,ps2=ps3=ps5=ps6=ps7=ps8=0, config=APEX, cosmic",0.00040,58474,5837.28,2220.76,0.0557558,1000.00,1000.00
4537,2019-03-02T07:25:37,Cosmics,Tungsten 2.8%,"ps1=ps4=1,ps2=ps3=ps5=ps6=ps7=ps8=0, config=APEX, cosmic",0.00049,76775,15453.60,2220.76,0.0558254,1000.00,1000.00
4536,2019-03-02T03:01:46,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.00071,260312,18504.90,2220.76,0.0558472,1000.00,1000.00
4535,2019-03-01T21:52:46,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03069,3028089,2867.76,2221.56,33.8676,1000.00,1000.00
4534,2019-03-01T21:03:36,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03184,3013090,2754.60,2221.55,34.5936,1000.00,1000.00
4533,2019-03-01T20:16:32,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.02056,3004269,4295.10,2221.59,34.1003,1000.00,1000.00
4532,2019-03-01T19:04:02,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03252,3005545,2692.80,2221.56,34.0471,1000.00,1000.00
4531,2019-03-01T18:18:03,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03743,3031064,2444.28,2221.53,34.3214,1000.00,1000.00
4530,2019-03-01T17:36:25,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03504,3014860,2509.80,2221.54,34.2222,1000.00,1000.00
4529,2019-03-01T16:53:37,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03768,3186070,2501.88,2221.51,33.98,1000.00,1000.00
4528,2019-03-01T16:10:57,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03259,3006046,2681.88,2221.55,34.6436,1000.00,1000.00
4527,2019-03-01T15:24:56,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03626,3359821,2915.94,2221.52,34.082,1000.00,1000.00
4526,2019-03-01T14:35:18,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.04190,3112652,2118.66,2221.8,34.0309,1000.00,1000.00
4525,2019-03-01T13:58:39,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03498,3326675,2814.36,2221.52,33.9764,1000.00,1000.00
4524,2019-03-01T13:10:26,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03209,3087403,2810.46,2221.56,34.3054,1000.00,1000.00
4523,2019-03-01T12:22:24,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03900,3003259,2331.18,2221.5,34.1453,1000.00,1000.00
4522,2019-03-01T11:43:02,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03126,3121194,2912.04,2220.76,0.0558918,1000.00,1000.00
4521,2019-03-01T10:13:40,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.09491,248777,103.98,2220.76,0.0557374,1000.00,1000.00
4520,2019-03-01T10:10:44,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.09489,3006692,946.50,2221.73,53.3373,1000.00,1000.00
4519,2019-03-01T09:52:07,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03359,3006485,2535.06,2221.83,53.1857,1000.00,1000.00
4518,2019-03-01T09:08:55,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03053,2992627,2842.86,2221.5,33.9255,1000.00,1000.00
4517,2019-03-01T08:20:26,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03613,3026020,2463.54,2221.53,34.0064,1000.00,1000.00
4516,2019-03-01T07:38:34,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03811,3406685,2646.96,2220.76,0.0559494,1000.00,1000.00
4515,2019-03-01T06:53:06,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03126,3117185,2961.72,2221.53,34.2744,1000.00,1000.00
4514,2019-03-01T06:02:45,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03690,3036119,2429.10,2220.76,0.0561124,1000.00,1000.00
4513,2019-03-01T05:20:10,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.02520,3154204,3664.92,2221.54,34.0863,1000.00,1000.00
4511,2019-03-01T02:37:35,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03660,3294409,2660.76,2221.53,34.3559,1000.00,1000.00
4510,2019-03-01T01:51:40,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.01476,3402078,6658.50,2221.51,34.48,1000.00,1000.00
4509,2019-02-28T23:59:39,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.02822,3003063,3140.64,2220.76,0.0560127,1000.00,1000.00
4508,2019-02-28T23:06:06,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.02456,3010271,3562.62,2221.49,33.9945,1000.00,1000.00
4507,2019-02-28T22:05:39,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.02797,3113123,3241.86,2221.51,34.0339,1000.00,1000.00
4506,2019-02-28T21:10:46,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03239,3003333,2723.88,2221.54,34.3806,1000.00,1000.00
4505,2019-02-28T20:24:22,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.02926,3009211,3029.10,2220.76,0.0560565,1000.00,1000.00
4504,2019-02-28T19:32:47,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03029,3006091,2896.26,2221.51,34.0646,1000.00,1000.00
4503,2019-02-28T18:43:27,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03160,3005145,2751.30,2221.56,34.0253,1000.00,1000.00
4502,2019-02-28T17:55:54,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03465,3172262,2672.58,2221.52,34.1952,1000.00,1000.00
4501,2019-02-28T17:10:29,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03422,3046186,2654.82,2221.49,34.2487,1000.00,1000.00
4500,2019-02-28T16:24:48,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=30uA",0.03037,3004000,2898.24,2221.53,34.7842,1000.00,1000.00
4499,2019-02-28T15:34:11,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=50uA",0.03242,6031001,5436.18,2221.48,34.3309,1000.00,1000.00
4498,2019-02-28T14:01:59,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=50uA",0.03633,3003004,2418.78,2221.55,33.9323,1000.00,1000.00
4497,2019-02-28T13:20:37,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=50uA",0.02327,3091245,3829.32,2221.52,34.0121,1000.00,1000.00
4496,2019-02-28T12:15:38,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=50uA",0.03146,3003275,2789.10,2221.56,34.3781,1000.00,1000.00
4495,2019-02-28T11:28:05,Production,Tungsten 2.8%,"ps1=ps2=30000,ps3=ps4=15000,ps5=1500,ps6=1,ps7=ps8=0, config=APEX, I=50uA",0.03189,3002931,2796.30,2221.51,34.244,1000.00,1000.00
4483,2019-02-28T08:49:21,Production,Bogdan Wire,production 5 uA,0.01143,429744,2514.72,2220.76,0.0558718,1000.00,0.00
4482,2019-02-28T07:58:35,Production,Bogdan Wire,production 5 uA,0.00495,1009890,6021.00,2221.54,5.23733,1000.00,0.00
4481,2019-02-28T06:13:54,Production,Tungsten Wires,production 5 uA,0.00586,1005411,5035.08,2221.44,5.6683,1000.00,0.00
4480,2019-02-28T04:48:41,Production,Tungsten Wires,production 5 uA,0.00000,773,281.58,2221.56,5.36612,1000.00,0.00
4477,2019-02-28T01:59:26,Production,Tungsten 2.8%,Production 30 uA,0.00500,1489331,13763.10,2220.76,0.0562983,1000.00,0.00
4476,2019-02-27T22:05:59,Production,Tungsten 2.8%,Production 30 uA,0.02745,3004348,3128.58,2221.55,33.2254,1000.00,1000.00
4475,2019-02-27T21:11:43,Production,Tungsten 2.8%,Production 30 uA,0.03012,3009411,2898.72,2220.76,0.0561105,1000.00,1000.00
4474,2019-02-27T20:20:57,Production,Tungsten 2.8%,Production 30 uA,0.01865,3003732,4590.96,2221.56,33.9202,1000.00,1000.00
4473,2019-02-27T19:03:28,Production,Tungsten 2.8%,Production 50 uA,0.01676,3007750,5218.80,2221.53,33.7601,1000.00,1000.00
4473,2019-02-27T19:01:40,Production,Tungsten 2.8%,Production 30 uA,0.01676,3007750,5100.60,2221.53,5.69776,1000.00,1000.00
4472,2019-02-27T17:35:20,Other,Tungsten 2.8%,Test cosmics T4 50 uA,1.00000,163,28.62,2220.76,0.0559218,1000.00,1000.00
4471,2019-02-27T17:33:39,Production,Tungsten 2.8%,Production 50 uA,1.00000,2,26.46,2220.76,0.0557354,1000.00,1000.00
4470,2019-02-27T17:32:04,Production,Tungsten 2.8%,Production 50 uA,0.00000,58,548.10,2220.76,0.055593,1000.00,1000.00
4469,2019-02-27T17:21:23,Production,Tungsten 2.8%,Production 50 uA,0.00951,2953663,9715.08,2220.76,0.0559079,1000.00,1000.00
4468,2019-02-27T14:38:39,Production,Tungsten 2.8%,Production 50 uA,0.03240,3008841,2699.88,2221.45,46.3963,1000.00,1000.00
4467,2019-02-27T13:52:13,Production,Tungsten 2.8%,Production 50 uA,0.03900,3003869,2262.36,2221.36,33.8976,1000.00,1000.00
4466,2019-02-27T13:13:39,Production,Tungsten 2.8%,Production 50 uA,0.07313,3307610,1313.22,2220.76,0.0558722,1000.00,1000.00
4465,2019-02-27T12:50:28,Production,Tungsten 2.8%,Production 50 uA,0.02676,3014916,3394.98,2221.46,52.9497,1000.00,1000.00
4464,2019-02-27T11:53:05,Production,Tungsten 2.8%,Production 50 uA,0.04062,3023594,2181.78,2221.4,53.0141,1000.00,1000.00
4463,2019-02-27T11:14:59,Production,Tungsten 2.8%,Production 50 uA,0.03360,3114087,2701.68,2221.42,53.2789,1000.00,1000.00
4462,2019-02-27T10:28:50,Production,Tungsten 2.8%,Production 50 uA,0.04076,3175516,2180.34,2221.41,52.7775,1000.00,1000.00
4461,2019-02-27T09:51:19,Production,Tungsten 2.8%,Production 50 uA,0.01413,3012338,5945.04,2221.4,53.1661,1000.00,1000.00
4460,2019-02-27T08:09:57,Production,Tungsten 2.8%,Production 50 uA,0.04715,3014502,1810.44,2221.42,53.5225,1000.00,1000.00
4459,2019-02-27T07:38:55,Production,Tungsten 2.8%,Production 50 uA,0.07756,3012165,1109.94,2222.01,52.8102,1000.00,1000.00
4458,2019-02-27T07:19:17,Production,Tungsten 2.8%,Production 50 uA,0.04040,3373016,2369.76,2221.4,52.8388,1000.00,1000.00
4457,2019-02-27T06:38:51,Production,Tungsten 2.8%,Production 50 uA,0.07396,3392315,1337.76,2221.47,52.5146,1000.00,1000.00
4456,2019-02-27T06:11:52,Production,Tungsten 2.8%,Production 50 uA,0.09010,3022403,985.08,2221.46,53.0582,1000.00,1000.00
4455,2019-02-27T05:54:12,Production,Tungsten 2.8%,Production 50 uA,0.08168,3411482,1254.00,2221.47,52.7986,1000.00,1000.00
4454,2019-02-27T05:32:19,Production,Tungsten 2.8%,Production 50 uA,0.08969,3086957,1009.44,2221.45,52.868,1000.00,1000.00
4453,2019-02-27T05:14:38,Production,Tungsten 2.8%,Production 50 uA,0.06376,3037364,1369.68,2221.41,52.2607,1000.00,1000.00
4452,2019-02-27T04:50:46,Production,Tungsten 2.8%,Production 50 uA,0.08408,3448656,2144.82,2220.76,0.0558703,1000.00,1000.00
