run-number rawfile-number n-CODA-events
4956 16 408596
4956 17 408596
4956 18 408596
4956 19 408596
4956 20 408596
4956 21 408596
4956 22 408596
4957 0 408659
4957 1 408659
4957 2 408659
4957 3 408659
4957 4 408659
4957 5 408659
4957 6 408659
4957 7 408659
4957 8 408659
4957 9 408659
4957 10 408659
4957 11 408659
4957 12 408659
4957 13 408659
4957 14 408659
4957 15 408659
4957 16 408659
4957 17 408659
4957 18 408659
4957 19 408659
4957 20 408659
4957 21 408659
4958 0 408342
4958 1 408342
4958 2 408342
4958 3 408342
4958 4 408342
4958 5 408342
4958 6 408342
4958 7 408342
4958 8 408342
4958 9 408342
4958 10 408342
4958 11 408342
4958 12 408342
4958 13 408342
4958 14 408342
4958 15 408342
4958 16 408342
4958 17 408342
4958 18 408342
4958 19 408342
4959 0 408517
4959 1 408517
4959 2 408517
4959 3 408517
4959 4 408517
4959 5 408517
4959 6 408517
4959 7 408517
4959 8 408517
4959 9 408517
4959 10 408517
4959 11 408517
4959 12 408517
4959 13 408517
4959 14 408517
4959 15 408517
4959 16 408517
4959 17 408517
4959 18 408517
4959 19 408517
4960 0 408854
4960 1 408854
4960 2 408854
4960 3 408854
4960 4 408854
4960 5 408854
4960 6 408854
4960 7 408854
4960 8 408854
4960 9 408854
4960 10 408854
4960 11 408854
4960 12 408854
4960 13 408854
4960 14 408854
4960 15 408854
4960 16 408854
4960 17 408854
4960 18 408854
4960 19 408854
4960 20 408854
4961 0 408316
4961 1 408316
4961 2 408316
4961 3 408316
4961 4 408316
4961 5 408316
4961 6 408316
4961 7 408316
4961 8 408316
4961 9 408316
4961 10 408316
4961 11 408316
4961 12 408316
4961 13 408316
4961 14 408316
4961 15 408316
4961 16 408316
4961 17 408316
4961 18 408316
4961 19 408316
4962 0 408278
4962 1 408278
4962 2 408278
4962 3 408278
4962 4 408278
4962 5 408278
4962 6 408278
4962 7 408278
4962 8 408278
4962 9 408278
4962 10 408278
4962 11 408278
4962 12 408278
4962 13 408278
4962 14 408278
4962 15 408278
4962 16 408278
4962 17 408278
4962 18 408278
4962 19 408278
4962 20 408278
4962 21 408278
4963 0 408691
4963 1 408691
4963 2 408691
4963 3 408691
4963 4 408691
4963 5 408691
4963 6 408691
4963 7 408691
4963 8 408691
4963 9 408691
4963 10 408691
4963 11 408691
4963 12 408691
4963 13 408691
4963 14 408691
4963 15 408691
4963 16 408691
4963 17 408691
4963 18 408691
4963 19 408691
4963 20 408691
4964 0 409284
4964 1 409284
4964 2 409284
4964 3 409284
4964 4 409284
4964 5 409284
4964 6 409284
4964 7 409284
4964 8 409284
4964 9 409284
4964 10 409284
4964 11 409284
4964 12 409284
4964 13 409284
4964 14 409284
4964 15 409284
4964 16 409284
4964 17 409284
4964 18 409284
4964 19 409284
4965 0 424119
4965 1 424119
4965 2 424119
4965 3 424119
4965 4 424119
4965 5 424119
4965 6 424119
4965 7 424119
4965 8 424119
4965 9 424119
4965 10 424119
4965 11 424119
4966 0 1
4967 0 8160
4968 0 4981
4969 0 63084
4970 0 16207
4971 0 32777
4972 0 19414
4973 0 11156
4974 0 25276
4975 0 26699
4976 0 410001
4976 1 410001
4976 2 410001
4976 3 410001
4976 4 410001
4976 5 410001
4976 6 410001
4976 7 410001
4976 8 410001
4976 9 410001
4976 10 410001
4976 11 410001
4976 12 410001
4976 13 410001
4976 14 410001
4976 15 410001
4976 16 410001
4976 17 410001
4976 18 410001
4977 0 408427
4977 1 408427
4977 2 408427
4977 3 408427
4977 4 408427
4977 5 408427
4977 6 408427
4977 7 408427
4977 8 408427
4977 9 408427
4977 10 408427
4977 11 408427
4977 12 408427
4977 13 408427
4977 14 408427
4977 15 408427
4977 16 408427
4977 17 408427
4977 18 408427
4977 19 408427
4977 20 408427
4977 21 408427
4977 22 408427
4977 23 408427
4977 24 408427
4977 25 408427
4978 0 408553
4978 1 408553
4978 2 408553
4978 3 408553
4978 4 408553
4978 5 408553
4978 6 408553
4978 7 408553
4978 8 408553
4978 9 408553
4978 10 408553
4978 11 408553
4978 12 408553
4978 13 408553
4978 14 408553
4978 15 408553
4978 16 408553
4978 17 408553
4978 18 408553
4978 19 408553
4978 20 408553
4978 21 408553
4979 0 409152
4979 1 409152
4979 2 409152
4979 3 409152
4979 4 409152
4979 5 409152
4979 6 409152
4979 7 409152
4979 8 409152
4979 9 409152
4979 10 409152
4979 11 409152
4979 12 409152
4979 13 409152
4979 14 409152
4979 15 409152
4979 16 409152
4979 17 409152
4979 18 409152
4979 19 409152
4979 20 409152
4980 0 408600
4980 1 408600
4980 2 408600
4980 3 408600
4980 4 408600
4980 5 408600
4980 6 408600
4980 7 408600
4980 8 408600
4980 9 408600
4980 10 408600
4980 11 408600
4980 12 408600
4980 13 408600
4980 14 408600
4980 15 408600
4980 16 408600
4980 17 408600
4980 18 408600
4980 19 408600
4980 20 408600
4980 21 408600
4981 0 408540
4981 1 408540
4981 2 408540
4981 3 408540
4981 4 408540
4981 5 408540
4981 6 408540
4981 7 408540
4981 8 408540
4981 9 408540
4981 10 408540
4981 11 408540
4981 12 408540
4981 13 408540
4981 14 408540
4981 15 408540
4981 16 408540
4981 17 408540
4981 18 408540
4981 19 408540
4981 20 408540
4981 21 408540
4981 22 408540
4982 0 409300
4982 1 409300
4982 2 409300
4982 3 409300
4982 4 409300
4982 5 409300
4982 6 409300
4982 7 409300
4982 8 409300
4982 9 409300
4982 10 409300
4982 11 409300
4982 12 409300
4982 13 409300
4982 14 409300
4982 15 409300
4982 16 409300
4982 17 409300
4982 18 409300
4982 19 409300
4983 0 408555
4983 1 408555
4983 2 408555
4983 3 408555
4983 4 408555
4983 5 408555
4983 6 408555
4983 7 408555
4983 8 408555
4983 9 408555
4983 10 408555
4983 11 408555
4983 12 408555
4983 13 408555
4983 14 408555
4983 15 408555
4983 16 408555
4983 17 408555
4983 18 408555
4983 19 408555
4983 20 408555
4984 0 409885
4984 1 409885
4984 2 409885
4984 3 409885
4984 4 409885
4984 5 409885
4984 6 409885
4984 7 409885
4984 8 409885
4984 9 409885
4984 10 409885
4984 11 409885
4984 12 409885
4984 13 409885
4984 14 409885
4984 15 409885
4984 16 409885
4984 17 409885
4984 18 409885
4984 19 409885
4984 20 409885
4984 21 409885
4984 22 409885
4984 23 409885
4984 24 409885
4985 0 408426
4985 1 408426
4985 2 408426
4985 3 408426
4985 4 408426
4985 5 408426
4985 6 408426
4985 7 408426
4985 8 408426
4985 9 408426
4985 10 408426
4985 11 408426
4985 12 408426
4985 13 408426
4985 14 408426
4985 15 408426
4985 16 408426
4985 17 408426
4985 18 408426
4985 19 408426
4985 20 408426
4985 21 408426
4985 22 408426
4985 23 408426
4985 24 408426
4985 25 408426
4986 0 408442
4986 1 408442
4986 2 408442
4986 3 408442
4986 4 408442
4986 5 408442
4986 6 408442
4986 7 408442
4986 8 408442
4986 9 408442
4986 10 408442
4986 11 408442
4986 12 408442
4986 13 408442
4986 14 408442
4986 15 408442
4986 16 408442
4986 17 408442
4986 18 408442
4986 19 408442
4987 0 409285
4987 1 409285
4987 2 409285
4987 3 409285
4987 4 409285
4987 5 409285
4987 6 409285
4987 7 409285
4987 8 409285
4987 9 409285
4987 10 409285
4987 11 409285
4987 12 409285
4987 13 409285
4987 14 409285
4987 15 409285
4987 16 409285
4987 17 409285
4987 18 409285
4987 19 409285
4987 20 409285
4987 21 409285
4987 22 409285
4987 23 409285
4987 24 409285
4987 25 409285
4987 26 409285
4987 27 409285
4987 28 409285
4987 29 409285
4987 30 409285
4987 31 409285
4988 0 408341
4988 1 408341
4988 2 408341
4988 3 408341
4988 4 408341
4988 5 408341
4988 6 408341
4988 7 408341
4988 8 408341
4988 9 408341
4988 10 408341
4988 11 408341
4988 12 408341
4988 13 408341
4988 14 408341
4988 15 408341
4988 16 408341
4988 17 408341
4988 18 408341
4988 19 408341
4988 20 408341
4988 21 408341
4989 0 408380
4989 1 408380
4989 2 408380
4989 3 408380
4989 4 408380
4989 5 408380
4989 6 408380
4989 7 408380
4989 8 408380
4989 9 408380
4989 10 408380
4989 11 408380
4989 12 408380
4989 13 408380
4989 14 408380
4989 15 408380
4989 16 408380
4989 17 408380
4989 18 408380
4989 19 408380
4989 20 408380
4990 0 408299
4990 1 408299
4990 2 408299
4990 3 408299
4990 4 408299
4990 5 408299
4990 6 408299
4990 7 408299
4990 8 408299
4990 9 408299
4990 10 408299
4990 11 408299
4990 12 408299
4990 13 408299
4990 14 408299
4990 15 408299
4990 16 408299
4990 17 408299
4990 18 408299
4990 19 408299
4990 20 408299
4990 21 408299
4990 22 408299
4990 23 408299
4991 0 408369
4991 1 408369
4991 2 408369
4991 3 408369
4991 4 408369
4991 5 408369
4991 6 408369
4991 7 408369
4991 8 408369
4991 9 408369
4991 10 408369
4991 11 408369
4991 12 408369
4991 13 408369
4991 14 408369
4991 15 408369
4991 16 408369
4991 17 408369
4991 18 408369
4991 19 408369
4991 20 408369
4991 21 408369
4992 0 408484
4992 1 408484
4992 2 408484
4992 3 408484
4992 4 408484
4992 5 408484
4992 6 408484
4992 7 408484
4992 8 408484
4992 9 408484
4992 10 408484
4992 11 408484
4992 12 408484
4992 13 408484
4992 14 408484
4992 15 408484
4992 16 408484
4992 17 408484
4992 18 408484
4992 19 408484
4992 20 408484
4992 21 408484
4993 0 408298
4993 1 408298
4993 2 408298
4993 3 408298
4993 4 408298
4993 5 408298
4993 6 408298
4993 7 408298
4993 8 408298
4993 9 408298
4993 10 408298
4993 11 408298
4993 12 408298
4993 13 408298
4993 14 408298
4993 15 408298
4993 16 408298
4993 17 408298
4993 18 408298
4993 19 408298
4994 0 408841
4994 1 408841
4994 2 408841
4994 3 408841
4994 4 408841
4994 5 408841
4994 6 408841
4994 7 408841
4994 8 408841
4994 9 408841
4994 10 408841
4994 11 408841
4994 12 408841
4994 13 408841
4994 14 408841
4994 15 408841
4994 16 408841
4994 17 408841
4994 18 408841
4994 19 408841
4994 20 408841
4995 0 408817
4995 1 408817
4995 2 408817
4995 3 408817
4995 4 408817
4995 5 408817
4995 6 408817
4995 7 408817
4995 8 408817
4995 9 408817
4995 10 408817
4995 11 408817
4995 12 408817
4995 13 408817
4995 14 408817
4995 15 408817
4995 16 408817
4995 17 408817
4995 18 408817
4995 19 408817
4995 20 408817
4995 21 408817
4995 22 408817
4996 0 408431
4996 1 408431
4996 2 408431
4996 3 408431
4996 4 408431
4996 5 408431
4996 6 408431
4996 7 408431
4996 8 408431
4996 9 408431
4996 10 408431
4996 11 408431
4996 12 408431
4996 13 408431
4996 14 408431
4996 15 408431
4996 16 408431
4996 17 408431
4996 18 408431
4996 19 408431
4997 0 408796
4997 1 408796
4997 2 408796
4997 3 408796
4997 4 408796
4997 5 408796
4997 6 408796
4997 7 408796
4997 8 408796
4997 9 408796
4997 10 408796
4997 11 408796
4997 12 408796
4997 13 408796
4997 14 408796
4997 15 408796
4997 16 408796
4997 17 408796
4997 18 408796
4997 19 408796
5000 0 314
5001 0 7166
5002 0 514
5003 0 131
5004 0 410153
5004 1 410153
5004 2 410153
5004 3 410153
5004 4 410153
5004 5 410153
5004 6 410153
5004 7 410153
5004 8 410153
5004 9 410153
5004 10 410153
5004 11 410153
5004 12 410153
5004 13 410153
5004 14 410153
5004 15 410153
5004 16 410153
5004 17 410153
5004 18 410153
5006 0 409749
5006 1 409749
5006 2 409749
5006 3 409749
5006 4 409749
5006 5 409749
5006 6 409749
5006 7 409749
5006 8 409749
5006 9 409749
5006 10 409749
5006 11 409749
5006 12 409749
5007 0 1336
5008 0 260
5009 0 100
5010 0 389144
5010 1 389144
5010 2 389144
5010 3 389144
5011 0 49160
5012 0 298
5013 0 10
5014 0 11
5015 0 23304
5015 1 23304
5016 0 23586
5016 1 23586
5016 2 23586
5016 3 23586
5016 4 23586
5016 5 23586
5016 6 23586
5016 7 23586
5016 8 23586
5016 9 23586
5016 10 23586
5016 11 23586
5016 12 23586
5016 13 23586
5016 14 23586
5016 15 23586
5016 16 23586
5016 17 23586
5016 18 23586
5016 19 23586
5016 20 23586
5016 21 23586
5016 22 23586
5016 23 23586
5017 0 23184
5017 1 23184
5017 2 23184
5018 0 18400
5019 0 22835
5019 1 22835
5019 2 22835
5019 3 22835
5019 4 22835
5019 5 22835
5019 6 22835
5019 7 22835
5019 8 22835
5019 9 22835
5019 10 22835
5019 11 22835
5019 12 22835
5019 13 22835
5019 14 22835
5019 15 22835
5019 16 22835
5019 17 22835
5019 18 22835
5019 19 22835
5019 20 22835
5019 21 22835
5019 22 22835
5019 23 22835
5019 24 22835
5019 25 22835
5019 26 22835
5019 27 22835
5019 28 22835
5019 29 22835
5019 30 22835
5019 31 22835
5019 32 22835
5019 33 22835
5019 34 22835
5019 35 22835
5019 36 22835
5019 37 22835
5019 38 22835
5019 39 22835
5019 40 22835
5019 41 22835
5019 42 22835
5019 43 22835
5019 44 22835
5019 45 22835
5019 46 22835
5019 47 22835
5019 48 22835
5019 49 22835
5019 50 22835
5019 51 22835
5019 52 22835
5019 53 22835
5019 54 22835
5019 55 22835
5020 0 791
5021 0 22862
5021 1 22862
5021 2 22862
5021 3 22862
5021 4 22862
5021 5 22862
5021 6 22862
5021 7 22862
5021 8 22862
5021 9 22862
5021 10 22862
5021 11 22862
5021 12 22862
5021 13 22862
5021 14 22862
5021 15 22862
5021 16 22862
5021 17 22862
5021 18 22862
5021 19 22862
5021 20 22862
5021 21 22862
5021 22 22862
5021 23 22862
5021 24 22862
5021 25 22862
5021 26 22862
5021 27 22862
5021 28 22862
5021 29 22862
5021 30 22862
5021 31 22862
5021 32 22862
5021 33 22862
5021 34 22862
5021 35 22862
5021 36 22862
5021 37 22862
5021 38 22862
5021 39 22862
5021 40 22862
5021 41 22862
5021 42 22862
5021 43 22862
5021 44 22862
5021 45 22862
5021 46 22862
5021 47 22862
5021 48 22862
5021 49 22862
5021 50 22862
5021 51 22862
5021 52 22862
5021 53 22862
5021 54 22862
5021 55 22862
5021 56 22862
5021 57 22862
5021 58 22862
5021 59 22862
5021 60 22862
5021 61 22862
5021 62 22862
5021 63 22862
5021 64 22862
5021 65 22862
5021 66 22862
5021 67 22862
5021 68 22862
5021 69 22862
5021 70 22862
5021 71 22862
5021 72 22862
5021 73 22862
5021 74 22862
5021 75 22862
5021 76 22862
5021 77 22862
5021 78 22862
5021 79 22862
5021 80 22862
5021 81 22862
5021 82 22862
5021 83 22862
5021 84 22862
5021 85 22862
5021 86 22862
5021 87 22862
5021 88 22862
5021 89 22862
5021 90 22862
5021 91 22862
5021 92 22862
5021 93 22862
5021 94 22862
5021 95 22862
5021 96 22862
5021 97 22862
5021 98 22862
5021 99 22862
5021 100 22862
5021 101 22862
5021 102 22862
5021 103 22862
5021 104 22862
5021 105 22862
5021 106 22862
5021 107 22862
5021 108 22862
5021 109 22862
5021 110 22862
5021 111 22862
5021 112 22862
5021 113 22862
5021 114 22862
5021 115 22862
5021 116 22862
5021 117 22862
5021 118 22862
5021 119 22862
5022 0 18
5023 0 15
5024 0 34
5025 0 7369
5026 0 40
5027 0 6445
5028 0 577
5029 0 464
5030 0 1814
5031 0 310
5032 0 1026
5033 0 1566
5034 0 2386
5035 0 556
